region,window,group,q,point,lo,hi,n
shared,11,"('WT', 'VEH')",5.0,0.6084132671356202,0.5984612360224127,0.617930205091834,5568
shared,11,"('WT', 'VEH')",50.0,0.8517206087708473,0.8480984196066856,0.854916650429368,5568
shared,11,"('WT', 'VEH')",95.0,0.9837103204801678,0.9801857437007129,0.9870279745501466,5568
shared,11,"('WT', 'VEH')",99.0,1.0211356801725924,1.0168637194298207,1.0261476191319525,5568
shared,12,"('Dp1Yey', 'LCTB92')",1.0,nan,nan,nan,0
shared,12,"('Dp1Yey', 'LCTB92')",5.0,nan,nan,nan,0
shared,12,"('Dp1Yey', 'LCTB92')",50.0,nan,nan,nan,0
shared,12,"('Dp1Yey', 'LCTB92')",95.0,nan,nan,nan,0
shared,12,"('Dp1Yey', 'LCTB92')",99.0,nan,nan,nan,0
shared,12,"('Dp1Yey', 'VEH')",1.0,0.513515853881836,0.49397218227386475,0.533986383676529,361
shared,12,"('Dp1Yey', 'VEH')",5.0,0.5517534017562866,0.5407871007919312,0.5701562166213989,361
shared,12,"('Dp1Yey', 'VEH')",50.0,0.7740394026041031,0.7463911175727844,0.7924781739711761,361
shared,12,"('Dp1Yey', 'VEH')",95.0,1.0085005769506097,0.9763761404901743,1.0389768071472645,361
shared,12,"('Dp1Yey', 'VEH')",99.0,1.1123261585831636,1.0495858900435262,1.1578105241060257,361
shared,12,"('WT', 'LCTB92')",1.0,nan,nan,nan,0
shared,12,"('WT', 'LCTB92')",5.0,nan,nan,nan,0
shared,12,"('WT', 'LCTB92')",50.0,nan,nan,nan,0
shared,12,"('WT', 'LCTB92')",95.0,nan,nan,nan,0
shared,12,"('WT', 'LCTB92')",99.0,nan,nan,nan,0
shared,12,"('WT', 'VEH')",1.0,0.4712054967880249,0.336935818195343,0.5265531599521637,361
shared,12,"('WT', 'VEH')",5.0,0.5677427053451538,0.545442521572113,0.5880546867847443,361
shared,12,"('WT', 'VEH')",50.0,0.8476080745458603,0.8261834233999252,0.8706905096769333,361
shared,12,"('WT', 'VEH')",95.0,1.0229996461421251,1.0057744062505662,1.0348561853170395,361
shared,12,"('WT', 'VEH')",99.0,1.100162789225578,1.0493167690932745,1.1284774392843246,361
shared,12,"('Dp1Yey', 'LCTB92')",1.0,0.4102165222167969,0.3897282838821411,0.42588935494422914,5071
shared,12,"('Dp1Yey', 'LCTB92')",5.0,0.5455794781446457,0.5315883792936802,0.5517231822013855,5071
shared,12,"('Dp1Yey', 'LCTB92')",50.0,0.7825776785612106,0.7775575816631317,0.7870563715696335,5071
shared,12,"('Dp1Yey', 'LCTB92')",95.0,0.9454028625041246,0.9416288699954748,0.9502077262382954,5071
shared,12,"('Dp1Yey', 'LCTB92')",99.0,0.9947195312473923,0.9870419753715396,1.00054471106163,5071
shared,12,"('Dp1Yey', 'VEH')",1.0,0.40035919547080995,0.3825654983520508,0.4192346274852753,5071
shared,12,"('Dp1Yey', 'VEH')",5.0,0.5512597411870956,0.5408530801534652,0.5601966828107834,5071
shared,12,"('Dp1Yey', 'VEH')",50.0,0.7930233776569366,0.7879797220230103,0.7967031002044678,5071
shared,12,"('Dp1Yey', 'VEH')",95.0,0.9362499974668026,0.9310170974582433,0.941170010715723,5071
shared,12,"('Dp1Yey', 'VEH')",99.0,0.9811780072748663,0.9754464402794838,0.9894511985592545,5071
shared,12,"('WT', 'LCTB92')",1.0,0.3636607730388641,0.3445429801940918,0.38186737243831154,6454
shared,12,"('WT', 'LCTB92')",5.0,0.4898369461297989,0.47685356065630913,0.5011087003722787,6454
shared,12,"('WT', 'LCTB92')",50.0,0.7987499386072159,0.7935828506946564,0.8026735844090581,6454
shared,12,"('WT', 'LCTB92')",95.0,0.9622006621211767,0.9580340459942818,0.9656187854707241,6454
shared,12,"('WT', 'LCTB92')",99.0,1.0081347138341517,1.0022277427534865,1.012210299612489,6454
shared,12,"('WT', 'VEH')",1.0,0.48648609340190885,0.46824909567832945,0.5027438175678253,5532
shared,12,"('WT', 'VEH')",5.0,0.588115717470646,0.581496583595872,0.597521264590323,5532
shared,12,"('WT', 'VEH')",50.0,0.8389396443963051,0.8359645918011666,0.8421746119856834,5532
shared,12,"('WT', 'VEH')",95.0,0.972638581134379,0.9693209385499357,0.9759797276929021,5532
shared,12,"('WT', 'VEH')",99.0,1.0123761933296918,1.0062439925968647,1.0164466966874897,5532
shared,13,"('Dp1Yey', 'LCTB92')",1.0,nan,nan,nan,0
shared,13,"('Dp1Yey', 'LCTB92')",5.0,nan,nan,nan,0
shared,13,"('Dp1Yey', 'LCTB92')",50.0,nan,nan,nan,0
shared,13,"('Dp1Yey', 'LCTB92')",95.0,nan,nan,nan,0
shared,13,"('Dp1Yey', 'LCTB92')",99.0,nan,nan,nan,0
shared,13,"('Dp1Yey', 'VEH')",1.0,0.49422707974910735,0.45868080854415894,0.514216423034668,358
shared,13,"('Dp1Yey', 'VEH')",5.0,0.5493054062128067,0.5244523599743843,0.5585062579065562,358
shared,13,"('Dp1Yey', 'VEH')",50.0,0.7533234134316444,0.7380966693162918,0.7817747890949249,358
shared,13,"('Dp1Yey', 'VEH')",95.0,1.0073539257980881,0.9651719219982624,1.0269192606210709,358
shared,13,"('Dp1Yey', 'VEH')",99.0,1.0626756279915572,1.0377103686332703,1.114892303943634,358
shared,13,"('WT', 'LCTB92')",1.0,nan,nan,nan,0
shared,13,"('WT', 'LCTB92')",5.0,nan,nan,nan,0
shared,13,"('WT', 'LCTB92')",50.0,nan,nan,nan,0
shared,13,"('WT', 'LCTB92')",95.0,nan,nan,nan,0
shared,13,"('WT', 'LCTB92')",99.0,nan,nan,nan,0
shared,13,"('WT', 'VEH')",1.0,0.44077043294906615,0.3965597152709961,0.4918926441669464,358
shared,13,"('WT', 'VEH')",5.0,0.5415227636694908,0.4989786773920059,0.5709409728646279,358
shared,13,"('WT', 'VEH')",50.0,0.8191221058368683,0.7924402207136154,0.8471185266971588,358
shared,13,"('WT', 'VEH')",95.0,1.015128128696233,0.9939188394340452,1.0304387137293816,358
shared,13,"('WT', 'VEH')",99.0,1.0999657446146012,1.050143089145422,1.1072832196950912,358
shared,13,"('Dp1Yey', 'LCTB92')",1.0,0.39668235659599305,0.37900976061820985,0.4139743906259537,5038
shared,13,"('Dp1Yey', 'LCTB92')",5.0,0.5342933341860772,0.5244865149632096,0.5430157963931561,5038
shared,13,"('Dp1Yey', 'LCTB92')",50.0,0.766950286924839,0.7629857361316681,0.7717273831367493,5038
shared,13,"('Dp1Yey', 'LCTB92')",95.0,0.9316556230187416,0.9257093984633683,0.9365732856094837,5038
shared,13,"('Dp1Yey', 'LCTB92')",99.0,0.9834678729251028,0.9774665142595769,0.9888428002595901,5038
shared,13,"('Dp1Yey', 'VEH')",1.0,0.38245990812778474,0.3725681967139244,0.40397159437835206,5038
shared,13,"('Dp1Yey', 'VEH')",5.0,0.5317063376307487,0.52244131334126,0.5450848565250634,5038
shared,13,"('Dp1Yey', 'VEH')",50.0,0.7770176380872726,0.7716634077951312,0.7814036905765533,5038
shared,13,"('Dp1Yey', 'VEH')",95.0,0.9225357573479414,0.9189734385348857,0.9270942777395248,5038
shared,13,"('Dp1Yey', 'VEH')",99.0,0.9698910315148533,0.962290440350771,0.9770836737006903,5038
shared,13,"('WT', 'LCTB92')",1.0,0.33621637523174286,0.3211072319746017,0.35341405868530273,6412
shared,13,"('WT', 'LCTB92')",5.0,0.47358121275901793,0.4625983051210642,0.4839111257344484,6412
shared,13,"('WT', 'LCTB92')",50.0,0.7818812876939774,0.7775833457708359,0.7865599369630217,6412
shared,13,"('WT', 'LCTB92')",95.0,0.9503503696992993,0.9468900881381705,0.953698201868683,6412
shared,13,"('WT', 'LCTB92')",99.0,1.003381823655218,0.9977727371314542,1.0099953224677598,6412
shared,13,"('WT', 'VEH')",1.0,0.4684339791536331,0.4535808563232422,0.48640941381454467,5496
shared,13,"('WT', 'VEH')",5.0,0.572252906858921,0.5636376291513443,0.5841896397992967,5496
