region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.07411551475524902,0.035482585430145264,0.11885940432548522,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.11806668639183038,0.07183125481009481,0.1445342917740345,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.14231591105461128,0.09121474027633658,0.1638336181640625,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.07939413785934446,0.07015943765640259,0.10260796308517456,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.090915060043335,0.06680047214031218,0.11297159194946288,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.30884790420532227,0.2109198272228241,0.36775828897953033,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.47787907421588904,0.43418491262942543,0.5088032189011573,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.4462877851724625,0.438209415078163,0.4816382657289504,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.07199630618095393,-0.16533705949783323,-0.05621410280466078,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.14947218298912046,-0.2102798411250115,-0.07206471607089072,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.28151215612888336,-0.32584723085165024,-0.22204087674617767,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.513132643699646,-0.565502400845289,-0.4305613312125206,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.5657041203975678,-0.5824562656879425,-0.48543408751487704,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.0769919228553772,-0.09265390634536741,-0.030181360244750988,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.08714569807052613,-0.09651719897985458,-0.06486517190933228,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.036186814308166504,-0.00017637014389038086,0.07466052621603006,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.07987498044967689,-0.01384305953979481,0.12442493438720703,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.018381996154785085,-0.031119346618652344,0.11519203472137446,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.09232599139213571,0.044416469335555986,0.1564689242839813,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.09947742819786065,0.03576223731040959,0.1453986704349518,True,97,97
