region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.7565561294555664,0.747024130821228,0.7833461463451385,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.9493397809565067,0.8672656565904617,0.9906013598665595,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,1.0602299645543098,1.0413044282793997,1.0704124569892883,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,1.070780861377716,1.0594282427430153,1.071418583393097,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.8690258747339249,0.8668626695871353,0.9158564329147338,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.9167824923992157,0.8926748275756836,0.9467742756009102,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,1.1082514449954033,1.0919289514422417,1.1234387531876564,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.1600798100233078,1.15106643140316,1.2001421302556992,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.2058362716436384,1.161302984237671,1.2270047515630722,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3276919960975647,0.3264051079750061,0.3444804096221924,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.3431268692016602,0.3290258765220642,0.37241722345352174,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.5664548575878143,0.5522761940956116,0.6066502034664154,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.7239045262336731,0.6981127440929412,0.7432543396949767,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.7499663227796555,0.7240499186515806,0.7500864714384079,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.7387528562545777,0.7228087186813354,0.7568548095226287,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.7564553916454315,0.7410214662551879,0.792272424697876,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.9822852052748203,0.9034453630447388,0.9976989950519055,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.0937878251075746,1.0607559740543364,1.104219476878643,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.1066091740131379,1.0940383845567703,1.1102580726146698,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.31832931041717527,0.30697476863861084,0.33529133796691896,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.3346460461616516,0.31974745988845826,0.36806575059890745,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.4782256484031677,0.4697651505470276,0.4897719621658325,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.5879410862922668,0.5747720658779144,0.5963001072406768,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.5989493131637571,0.5872855218946933,0.6198855638504028,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.45309513092041015,0.45062732696533203,0.4617903232574463,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.46193480491638184,0.45649008750915526,0.46814281940460206,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.5523411631584167,0.513708233833313,0.5983076989650726,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.7060077726840972,0.6634071171283722,0.7251681566238402,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.7412652242183684,0.7052360415458678,0.7593136727809906,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3817642903327942,0.3748806118965149,0.387676854133606,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.3875924706459045,0.383962607383728,0.40326406955718996,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.5031994879245758,0.46516185998916626,0.5274239778518677,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.6185384452342987,0.5871919631958004,0.6421383261680601,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.6541569530963898,0.6191404700279233,0.658753901720047,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.46115842819213865,0.45604801177978516,0.4783819317817688,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.4785075306892395,0.4623780131340027,0.49943960607051846,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.8120473921298981,0.7138271629810333,0.8509103059768677,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.0964175194501877,1.0567989379167555,1.099647182226181,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.1004447382688523,1.0964904555156827,1.1015205830335617,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.5599637949466705,0.5571142733097076,0.6557337856292724,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.6556228816509246,0.585987514257431,0.707235637307167,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.8849481791257858,0.8419013768434525,0.9185389205813408,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,1.2300118327140808,1.1437344398349516,1.2696285903453823,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,1.293133236169815,1.2309857952594754,1.3039537966251373,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.48796748876571655,0.4866184592247009,0.5068168401718139,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.5061506986618042,0.4909963011741638,0.5285477000474929,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.6034360229969025,0.5860460229218006,0.641647458076477,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.7168791890144348,0.6982928358018398,0.7226582288742065,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.7274291157722471,0.716257710456848,0.7474525570869446,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3487398052215576,0.3081634044647217,0.36646193981170655,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.36599149703979494,0.35896711349487304,0.3732211232185364,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.4046851396560669,0.39650827646255493,0.40889495611190796,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.4815413415431973,0.442119300365448,0.5750368893146514,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.5861141669750213,0.4794867300987236,0.5958552062511444,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.2717478823661804,0.27168625593185425,0.2789629602432251,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.2788457989692688,0.2732654571533203,0.3007539749145508,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.4408719539642334,0.40434759855270386,0.4775298237800598,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.5614163219928742,0.542228430509567,0.5843682289123532,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.6044961631298064,0.561975095272064,0.6178495585918427,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.560695252418518,0.5457097291946411,0.6083355003893375,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.6094118893146515,0.5682617783546448,0.6517032700777053,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,1.007251016329974,0.9344852790236473,1.0571459233760834,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,1.2713710129261016,1.182498800754547,1.3120881557464599,97
