region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
dmn_within,10,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.040215081572532674,-0.05280927585065364,-0.030367769286036503,True,26152,20548
dmn_within,10,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.03903810232877725,-0.04635899104177952,-0.03117363151162865,True,26152,20548
dmn_within,10,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.014704003930091858,0.012085599079728126,0.017654400132596493,True,26152,20548
dmn_within,10,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.014443325763568216,0.011763795570004853,0.017060512533644448,True,26152,20548
dmn_within,10,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.0029921657405795887,-0.001281292150728547,0.006975962343159458,False,26152,20548
dmn_within,11,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.11943356364965446,0.11021983367949724,0.13041722149401905,True,22272,25984
dmn_within,11,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.09839506447315216,0.0905887900292873,0.10689862448722127,True,22272,25984
dmn_within,11,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.03924097120761871,0.03642312753945589,0.041758847795426844,True,22272,25984
dmn_within,11,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.009478910826146603,0.0067869789386169445,0.012048559961840509,True,22272,25984
dmn_within,11,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,0.005307308239862474,0.0012316144080832647,0.008520014917478114,True,22272,25984
dmn_within,11,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.009600555896759011,-0.022192676067352285,0.0024332647025585028,False,20416,20416
dmn_within,11,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.008677579462528229,0.0014253178611397742,0.016536395251750942,True,20416,20416
