region,window,group,q,point,lo,hi,n
dmn_within,11,"('WT', 'LCTB92')",99.0,1.0142227912787347,1.0121982907876372,1.0164384972304101,25984
dmn_within,11,"('WT', 'VEH')",1.0,0.5046369883418084,0.4987781799435616,0.5117656828016042,22272
dmn_within,11,"('WT', 'VEH')",5.0,0.6115514770150184,0.6066183835268021,0.6172895208001137,22272
dmn_within,11,"('WT', 'VEH')",50.0,0.8529326319694519,0.8510894760489464,0.8546282574534416,22272
dmn_within,11,"('WT', 'VEH')",95.0,0.9827365417964756,0.9806403483264149,0.9844977449509316,22272
dmn_within,11,"('WT', 'VEH')",99.0,1.0195300995185972,1.0163541084672325,1.0221598595380783,22272
dmn_within,12,"('Dp1Yey', 'LCTB92')",1.0,0.4133770161867142,0.403350830078125,0.42361706495285034,20284
dmn_within,12,"('Dp1Yey', 'LCTB92')",5.0,0.5463196188211441,0.5419309093058109,0.5508058071136475,20284
dmn_within,12,"('Dp1Yey', 'LCTB92')",50.0,0.7843747138977051,0.7823174284771085,0.7864770423620939,20284
dmn_within,12,"('Dp1Yey', 'LCTB92')",95.0,0.9448545511811972,0.9426198440790176,0.9477364780660719,20284
dmn_within,12,"('Dp1Yey', 'LCTB92')",99.0,0.9934297529468306,0.9896101951599121,0.9967877832427612,20284
dmn_within,12,"('Dp1Yey', 'VEH')",1.0,0.4019196528196335,0.3955689913034439,0.4114782214164734,20284
dmn_within,12,"('Dp1Yey', 'VEH')",5.0,0.5507460430264474,0.5448582425713538,0.5567628463357687,20284
dmn_within,12,"('Dp1Yey', 'VEH')",50.0,0.7931906506419182,0.790731811709702,0.7950544059276581,20284
dmn_within,12,"('Dp1Yey', 'VEH')",95.0,0.9357876438647508,0.9335051402449608,0.9378882311284542,20284
dmn_within,12,"('Dp1Yey', 'VEH')",99.0,0.9825210821256041,0.9790105941579673,0.9846800034213807,20284
dmn_within,12,"('WT', 'LCTB92')",1.0,0.35996000170707704,0.34803694851696493,0.3695737244933843,25816
dmn_within,12,"('WT', 'LCTB92')",5.0,0.494891494512558,0.48930895812809466,0.50026074051857,25816
dmn_within,12,"('WT', 'LCTB92')",50.0,0.7987790629267693,0.7967926185578108,0.8010938763618469,25816
dmn_within,12,"('WT', 'LCTB92')",95.0,0.9604724161326885,0.9584997175261378,0.9626244008541107,25816
dmn_within,12,"('WT', 'LCTB92')",99.0,1.0085774053819476,1.006536949618021,1.011332425230648,25816
dmn_within,12,"('WT', 'VEH')",1.0,0.48517602860927583,0.4790035727620125,0.4931717304289341,22128
dmn_within,12,"('WT', 'VEH')",5.0,0.5929345518350602,0.5887159666791558,0.5985007024183869,22128
dmn_within,12,"('WT', 'VEH')",50.0,0.8410940244793892,0.8391713742166758,0.842780571244657,22128
dmn_within,12,"('WT', 'VEH')",95.0,0.9728755121119319,0.9711891436087899,0.9744952141307294,22128
dmn_within,12,"('WT', 'VEH')",99.0,1.0112839898560195,1.0088121201843023,1.015226326547563,22128
dmn_within,13,"('Dp1Yey', 'LCTB92')",1.0,0.3987408035993576,0.3899151086807251,0.40958578884601593,20152
dmn_within,13,"('Dp1Yey', 'LCTB92')",5.0,0.5325056433677673,0.5286011666059495,0.5362076904252172,20152
dmn_within,13,"('Dp1Yey', 'LCTB92')",50.0,0.7688670307397842,0.7667205259203911,0.7710131905972958,20152
dmn_within,13,"('Dp1Yey', 'LCTB92')",95.0,0.9296513050794601,0.9272570710629225,0.932703341851011,20152
dmn_within,13,"('Dp1Yey', 'LCTB92')",99.0,0.9816077795810998,0.9786481682239102,0.9853222062119749,20152
dmn_within,13,"('Dp1Yey', 'VEH')",1.0,0.39183613717556,0.3839864830374718,0.39875237230956556,20152
dmn_within,13,"('Dp1Yey', 'VEH')",5.0,0.5339088857173919,0.5283902572467923,0.5411577820777893,20152
dmn_within,13,"('Dp1Yey', 'VEH')",50.0,0.7767096310853958,0.7742870939895511,0.7788057718425989,20152
dmn_within,13,"('Dp1Yey', 'VEH')",95.0,0.9228493433445693,0.92130346596241,0.9246738210320473,20152
dmn_within,13,"('Dp1Yey', 'VEH')",99.0,0.9698373668827122,0.9674198997765779,0.9740290708299746,20152
dmn_within,13,"('WT', 'LCTB92')",1.0,0.3466422235965729,0.33847373723983765,0.3528570568859577,25648
dmn_within,13,"('WT', 'LCTB92')",5.0,0.4766357481479645,0.47184157371520996,0.48110411189496516,25648
dmn_within,13,"('WT', 'LCTB92')",50.0,0.7811122462153435,0.7789451472461224,0.7831140840426087,25648
dmn_within,13,"('WT', 'LCTB92')",95.0,0.9495745258405802,0.9475388317275792,0.9518404313223435,25648
dmn_within,13,"('WT', 'LCTB92')",99.0,1.0009464383503655,0.9984889659332111,1.003865020787343,25648
dmn_within,13,"('WT', 'VEH')",1.0,0.4687966197729111,0.46056516593694685,0.4784405827522278,21984
dmn_within,13,"('WT', 'VEH')",5.0,0.5764909863471985,0.5711360111832618,0.5824743211269379,21984
dmn_within,13,"('WT', 'VEH')",50.0,0.8273564800620079,0.8255611035972834,0.8292375853285193,21984
dmn_within,13,"('WT', 'VEH')",95.0,0.9624632256105542,0.96034407957457,0.9642967686476186,21984
dmn_within,13,"('WT', 'VEH')",99.0,1.0033182184793983,1.0004796650743584,1.007566308055771,21984
dmn_within,14,"('Dp1Yey', 'LCTB92')",1.0,0.38645377933979036,0.3792616415023804,0.39663671314716337,20020
dmn_within,14,"('Dp1Yey', 'LCTB92')",5.0,0.5151028275489807,0.510789866745472,0.5202973440289498,20020
dmn_within,14,"('Dp1Yey', 'LCTB92')",50.0,0.7555704936385155,0.7534019144251942,0.7578010322526098,20020
dmn_within,14,"('Dp1Yey', 'LCTB92')",95.0,0.9189656298607588,0.9161756104417145,0.9210453854594379,20020
dmn_within,14,"('Dp1Yey', 'LCTB92')",99.0,0.9695931466110052,0.9666760922502736,0.9729428514838219,20020
dmn_within,14,"('Dp1Yey', 'VEH')",1.0,0.3823970699310303,0.3752647638320923,0.3898672413825989,20020
dmn_within,14,"('Dp1Yey', 'VEH')",5.0,0.5182045891880989,0.5136586919426918,0.5239529311656952,20020
dmn_within,14,"('Dp1Yey', 'VEH')",50.0,0.7596097812056541,0.7574867598712445,0.7618175087496638,20020
dmn_within,14,"('Dp1Yey', 'VEH')",95.0,0.9143799934536218,0.9124963073059916,0.9161103516817093,20020
dmn_within,14,"('Dp1Yey', 'VEH')",99.0,0.9593751223385335,0.9564956767950208,0.961912834747695,20020
dmn_within,14,"('WT', 'LCTB92')",1.0,0.34088681638240814,0.3343014121055603,0.3476431089639664,25480
dmn_within,14,"('WT', 'LCTB92')",5.0,0.4622295081615448,0.4567634901404381,0.46669846773147583,25480
dmn_within,14,"('WT', 'LCTB92')",50.0,0.7650993093848228,0.7628849379718303,0.76760134100914,25480
dmn_within,14,"('WT', 'LCTB92')",95.0,0.939131187275052,0.9366036008484662,0.9414809565991163,25480
dmn_within,14,"('WT', 'LCTB92')",99.0,0.9935595647851005,0.9903988028308375,0.9960954952985048,25480
dmn_within,14,"('WT', 'VEH')",1.0,0.45163178861141207,0.446941762059927,0.45973772048950196,21840
dmn_within,14,"('WT', 'VEH')",5.0,0.5625965893268585,0.557558338418603,0.5668284471333027,21840
dmn_within,14,"('WT', 'VEH')",50.0,0.8131489008665085,0.8112617889419198,0.8151955164968967,21840
dmn_within,14,"('WT', 'VEH')",95.0,0.9510400380939246,0.9492179776355624,0.9527594504365697,21840
dmn_within,14,"('WT', 'VEH')",99.0,0.9907225375622511,0.9881906881928444,0.9945825445869705,21840
dmn_within,15,"('Dp1Yey', 'LCTB92')",1.0,0.38075109481811525,0.3721348903924227,0.3877894914150238,19888
dmn_within,15,"('Dp1Yey', 'LCTB92')",5.0,0.5005637481808662,0.4962981766462326,0.5050153732299805,19888
dmn_within,15,"('Dp1Yey', 'LCTB92')",50.0,0.7411338984966278,0.7382849037647248,0.7433448731899261,19888
dmn_within,15,"('Dp1Yey', 'LCTB92')",95.0,0.9069388609379527,0.9047019779682159,0.9090114622842519,19888
